id_pedido,data_pedido,ano,mes,regiao,cidade,canal_venda,vendedor,segmento_cliente,produto,categoria,quantidade,preco_unitario,desconto_percentual,frete,receita_bruta,receita_liquida,custo_total,lucro,margem_percentual,forma_pagamento,status_pedido,prazo_entrega_dias,avaliacao_cliente
PED-00677,2025-06-30,2025,06,Norte,Manaus,Loja Física,Gabriela,Corporativo,Cadeira Ergonômica,Móveis,1,1350.00,10,57.41,1350.00,1272.41,900.09,372.32,29.26,Boleto,Concluído,8,3
PED-00988,2025-06-30,2025,06,Sudeste,Rio de Janeiro,Loja Física,Bruno,Pessoa Física,Headset USB,Acessórios,4,260.00,10,21.63,1040.00,957.63,627.57,330.06,34.47,Boleto,Concluído,11,5
PED-01361,2025-06-30,2025,06,Sul,Porto Alegre,Marketplace,Henrique,Pequena Empresa,Notebook Pro 14,Eletrônicos,1,4200.00,10,91.80,4200.00,3871.80,3182.13,689.67,17.81,PIX,Concluído,11,5
PED-01427,2025-07-01,2025,07,Sul,Porto Alegre,Marketplace,Eduarda,Corporativo,Tablet 10,Telefonia,1,1850.00,20,18.04,1850.00,224.71,1127.36,-902.65,-401.70,PIX,Devolvido,9,
PED-00028,2025-07-02,2025,07,Sudeste,Campinas,Site,Felipe,Pessoa Física,Cadeira Ergonômica,Móveis,10,1350.00,0,85.45,13500.00,13585.45,8829.91,4755.54,35.00,Transferência,Concluído,5,2
PED-00324,2025-07-02,2025,07,Sudeste,Rio de Janeiro,Aplicativo,Eduarda,Pessoa Física,Memória RAM 16 GB,Componentes,3,390.00,15,18.07,1170.00,151.89,630.12,-478.23,-314.85,PIX,Devolvido,4,
PED-00579,2025-07-02,2025,07,Sudeste,Belo Horizonte,Aplicativo,Ana,Média Empresa,Headset USB,Acessórios,1,260.00,10,84.08,260.00,318.08,184.43,133.65,42.02,PIX,Concluído,4,4
PED-00805,2025-07-02,2025,07,Sudeste,Rio de Janeiro,Marketplace,Eduarda,Pessoa Física,Teclado Mecânico,Acessórios,3,350.00,0,27.06,1050.00,1077.06,639.47,437.59,40.63,Transferência,Concluído,5,3
PED-01203,2025-07-02,2025,07,Sudeste,São Paulo,Aplicativo,Gabriela,Corporativo,Teclado Mecânico,Acessórios,1,350.00,15,0.59,350.00,298.09,210.21,87.88,29.48,Boleto,Concluído,1,3
PED-00212,2025-07-03,2025,07,Centro-Oeste,Brasília,Aplicativo,Bruno,Média Empresa,Webcam Full HD,Acessórios,5,310.00,10,29.52,1550.00,1424.52,960.33,464.19,32.59,Boleto,Concluído,9,4
PED-00151,2025-07-04,2025,07,Nordeste,Natal,Site,Gabriela,Pessoa Física,Teclado Mecânico,Acessórios,6,350.00,5,7.62,2100.00,300.39,1073.27,-772.88,-257.29,PIX,Devolvido,9,
PED-00491,2025-07-04,2025,07,Nordeste,Recife,Marketplace,Daniel,Pequena Empresa,Notebook Pro 14,Eletrônicos,4,4200.00,15,25.45,16800.00,2145.82,10717.57,-8571.75,-399.46,Transferência,Devolvido,9,
PED-00679,2025-07-04,2025,07,Sudeste,Rio de Janeiro,Aplicativo,Gabriela,Pequena Empresa,Mesa Home Office,Móveis,1,980.00,0,40.51,980.00,1020.51,634.18,386.33,37.86,Cartão de Crédito,Concluído,11,5
PED-00692,2025-07-06,2025,07,Nordeste,Fortaleza,Marketplace,Felipe,Pessoa Física,Memória RAM 16 GB,Componentes,3,390.00,0,10.57,1170.00,1180.57,738.70,441.87,37.43,PIX,Concluído,11,2
PED-00842,2025-07-06,2025,07,Sudeste,São Paulo,Loja Física,Ana,Pessoa Física,Monitor 24,Eletrônicos,2,920.00,0,68.81,1840.00,1908.81,1304.08,604.73,31.68,PIX,Concluído,5,5
PED-01179,2025-07-06,2025,07,Nordeste,Fortaleza,Marketplace,Gabriela,Pessoa Física,Monitor 27,Eletrônicos,2,1450.00,10,46.67,2900.00,398.50,1747.88,-1349.38,-338.61,Transferência,Devolvido,11,
PED-01365,2025-07-07,2025,07,Norte,Palmas,Loja Física,Gabriela,Corporativo,Monitor 24,Eletrônicos,4,920.00,5,24.54,3680.00,3520.54,2568.59,951.95,27.04,Transferência,Concluído,8,3
PED-00050,2025-07-08,2025,07,Sudeste,Campinas,Site,Bruno,Pessoa Física,Notebook Lite 15,Eletrônicos,1,2850.00,10,5.09,2850.00,2570.09,2151.78,418.31,16.28,Cartão de Crédito,Concluído,10,5
PED-00709,2025-07-08,2025,07,Sudeste,Campinas,Site,Eduarda,Pessoa Física,Notebook Lite 15,Eletrônicos,1,2850.00,5,45.17,2850.00,412.90,1840.94,-1428.04,-345.86,Transferência,Devolvido,3,
PED-00762,2025-07-08,2025,07,Centro-Oeste,Cuiabá,Loja Física,Henrique,Média Empresa,Webcam Full HD,Acessórios,3,310.00,5,60.44,930.00,943.94,591.15,352.79,37.37,PIX,Concluído,3,5
PED-00745,2025-07-09,2025,07,Nordeste,Recife,Site,Bruno,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,5,91.41,390.00,69.29,235.44,-166.15,-239.79,Transferência,Devolvido,8,
PED-00144,2025-07-10,2025,07,Nordeste,Fortaleza,Marketplace,Daniel,Pessoa Física,Notebook Pro 14,Eletrônicos,5,4200.00,15,78.56,21000.00,0.00,27.50,-27.50,0.00,Cartão de Crédito,Cancelado,6,
PED-00622,2025-07-10,2025,07,Sudeste,Rio de Janeiro,Loja Física,Daniel,Pessoa Física,Headset USB,Acessórios,5,260.00,5,59.55,1300.00,0.00,20.84,-20.84,0.00,PIX,Cancelado,2,
PED-00227,2025-07-12,2025,07,Sul,Porto Alegre,Marketplace,Bruno,Pessoa Física,Memória RAM 16 GB,Componentes,3,390.00,0,45.41,1170.00,1215.41,750.89,464.52,38.22,PIX,Concluído,10,3
PED-00470,2025-07-12,2025,07,Sudeste,São Paulo,Site,Carla,Corporativo,Monitor 27,Eletrônicos,2,1450.00,5,34.44,2900.00,2789.44,2052.05,737.39,26.44,Boleto,Concluído,10,4
PED-00956,2025-07-12,2025,07,Sudeste,Rio de Janeiro,Loja Física,Ana,Pessoa Física,Monitor 24,Eletrônicos,1,920.00,5,17.88,920.00,0.00,6.26,-6.26,0.00,Transferência,Cancelado,1,
PED-01424,2025-07-13,2025,07,Sudeste,São Paulo,Site,Carla,Pessoa Física,Monitor 27,Eletrônicos,5,1450.00,15,52.23,7250.00,6214.73,5118.28,1096.45,17.64,PIX,Concluído,6,4
PED-00071,2025-07-14,2025,07,Nordeste,Recife,Marketplace,Ana,Pessoa Física,Cadeira Ergonômica,Móveis,2,1350.00,10,69.57,2700.00,2499.57,1784.35,715.22,28.61,Transferência,Concluído,5,4
PED-00128,2025-07-14,2025,07,Sul,Londrina,Marketplace,Eduarda,Pessoa Física,Mouse Sem Fio,Acessórios,1,145.00,5,43.44,145.00,181.19,97.20,83.99,46.35,Cartão de Crédito,Concluído,4,4
PED-00254,2025-07-14,2025,07,Nordeste,Recife,Loja Física,Henrique,Média Empresa,Smartphone X,Telefonia,3,3200.00,5,80.31,9600.00,1380.05,6271.39,-4891.34,-354.43,PIX,Devolvido,9,
PED-00380,2025-07-14,2025,07,Sul,Florianópolis,Loja Física,Eduarda,Pessoa Física,Mesa Home Office,Móveis,2,980.00,10,5.18,1960.00,0.00,1.81,-1.81,0.00,Transferência,Cancelado,3,
PED-00135,2025-07-15,2025,07,Sul,Londrina,Site,Daniel,Pessoa Física,Notebook Pro 14,Eletrônicos,4,4200.00,15,82.92,16800.00,2154.44,10734.67,-8580.23,-398.26,Cartão de Crédito,Devolvido,12,
PED-00430,2025-07-15,2025,07,Nordeste,Salvador,Loja Física,Felipe,Pessoa Física,Mesa Home Office,Móveis,5,980.00,5,18.00,4900.00,4673.00,3106.30,1566.70,33.53,PIX,Concluído,4,1
PED-00004,2025-07-16,2025,07,Sudeste,Rio de Janeiro,Loja Física,Bruno,Média Empresa,Monitor 24,Eletrônicos,5,920.00,5,43.07,4600.00,4413.07,3215.07,1198.00,27.15,PIX,Concluído,3,4
PED-00101,2025-07-16,2025,07,Norte,Belém,Site,Bruno,Pessoa Física,Webcam Full HD,Acessórios,2,310.00,10,50.02,620.00,91.20,337.88,-246.68,-270.48,PIX,Devolvido,6,
PED-00666,2025-07-16,2025,07,Sul,Porto Alegre,Site,Ana,Pessoa Física,Teclado Mecânico,Acessórios,2,350.00,10,93.11,700.00,723.11,452.59,270.52,37.41,Cartão de Crédito,Concluído,6,4
PED-01409,2025-07-16,2025,07,Nordeste,Salvador,Loja Física,Daniel,Pessoa Física,Headset USB,Acessórios,1,260.00,5,83.33,260.00,330.33,184.17,146.16,44.25,Transferência,Concluído,5,4
PED-01041,2025-07-17,2025,07,Sudeste,Rio de Janeiro,Loja Física,Carla,Pessoa Física,Smartphone Y,Telefonia,6,2150.00,5,38.62,12900.00,1844.04,8069.49,-6225.45,-337.60,PIX,Devolvido,3,
PED-01388,2025-07-17,2025,07,Nordeste,Natal,Site,Henrique,Média Empresa,Mesa Home Office,Móveis,1,980.00,10,3.54,980.00,885.54,621.24,264.30,29.85,Transferência,Concluído,1,4
PED-00780,2025-07-18,2025,07,Sul,Curitiba,Site,Bruno,Pequena Empresa,Smartphone X,Telefonia,1,3200.00,10,84.39,3200.00,0.00,29.54,-29.54,0.00,Cartão de Crédito,Cancelado,10,
PED-00130,2025-07-19,2025,07,Sul,Curitiba,Marketplace,Henrique,Pequena Empresa,Smartphone Y,Telefonia,1,2150.00,20,64.64,2150.00,1784.64,1602.62,182.02,10.20,Transferência,Concluído,3,5
PED-00422,2025-07-19,2025,07,Nordeste,Recife,Site,Ana,Pequena Empresa,Smartphone X,Telefonia,4,3200.00,0,9.28,12800.00,12809.28,9803.25,3006.03,23.47,PIX,Concluído,11,4
PED-01193,2025-07-19,2025,07,Sudeste,Rio de Janeiro,Site,Felipe,Pessoa Física,Monitor 27,Eletrônicos,4,1450.00,10,88.56,5800.00,5308.56,4111.00,1197.56,22.56,PIX,Concluído,6,4
PED-01125,2025-07-20,2025,07,Sudeste,Belo Horizonte,Marketplace,Henrique,Pessoa Física,Headset USB,Acessórios,1,260.00,0,86.66,260.00,346.66,185.33,161.33,46.54,Boleto,Concluído,6,5
PED-01129,2025-07-20,2025,07,Sudeste,Campinas,Aplicativo,Bruno,Pequena Empresa,Tablet 10,Telefonia,1,1850.00,0,70.02,1850.00,0.00,24.51,-24.51,0.00,Transferência,Cancelado,2,
PED-00885,2025-07-21,2025,07,Sul,Curitiba,Loja Física,Daniel,Pequena Empresa,Smartphone Y,Telefonia,2,2150.00,0,59.51,4300.00,4359.51,3180.83,1178.68,27.04,Cartão de Crédito,Concluído,9,2
PED-00094,2025-07-22,2025,07,Sul,Curitiba,Site,Henrique,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,10,64.71,290.00,0.00,22.65,-22.65,0.00,Boleto,Cancelado,11,
PED-00541,2025-07-22,2025,07,Sudeste,Belo Horizonte,Marketplace,Carla,Pessoa Física,Mesa Home Office,Móveis,2,980.00,0,48.61,1960.00,2008.61,1257.01,751.60,37.42,PIX,Concluído,9,4
PED-01498,2025-07-22,2025,07,Norte,Porto Velho,Marketplace,Gabriela,Pessoa Física,Smartphone X,Telefonia,6,3200.00,0,14.98,19200.00,19214.98,14705.24,4509.74,23.47,Transferência,Concluído,10,5
PED-00002,2025-07-23,2025,07,Sudeste,Belo Horizonte,Loja Física,Ana,Pequena Empresa,Impressora Wi-Fi,Escritório,1,760.00,5,26.40,760.00,748.40,524.24,224.16,29.95,Transferência,Concluído,6,3
PED-00248,2025-07-23,2025,07,Sudeste,Campinas,Marketplace,Bruno,Pequena Empresa,Cadeira Ergonômica,Móveis,1,1350.00,5,42.38,1350.00,1324.88,894.83,430.05,32.46,Boleto,Concluído,10,4
PED-00265,2025-07-23,2025,07,Nordeste,Recife,Site,Gabriela,Pessoa Física,Headset USB,Acessórios,1,260.00,5,19.73,260.00,266.73,161.91,104.82,39.30,Cartão de Crédito,Concluído,6,3
PED-00332,2025-07-23,2025,07,Norte,Porto Velho,Site,Henrique,Pequena Empresa,Mouse Sem Fio,Acessórios,2,145.00,0,58.30,290.00,348.30,184.41,163.89,47.05,PIX,Concluído,11,5
PED-00841,2025-07-23,2025,07,Sudeste,São Paulo,Site,Felipe,Pessoa Física,Impressora Wi-Fi,Escritório,2,760.00,15,8.18,1520.00,1300.18,1032.86,267.32,20.56,Cartão de Crédito,Concluído,2,3
PED-00901,2025-07-23,2025,07,Sudeste,São Paulo,Site,Gabriela,Pessoa Física,Cadeira Ergonômica,Móveis,4,1350.00,15,79.01,5400.00,4669.01,3547.65,1121.36,24.02,Transferência,Concluído,9,4
PED-01033,2025-07-23,2025,07,Sul,Curitiba,Marketplace,Carla,Pequena Empresa,Memória RAM 16 GB,Componentes,1,390.00,0,32.31,390.00,63.35,217.86,-154.51,-243.90,Transferência,Devolvido,10,
PED-00237,2025-07-24,2025,07,Sudeste,Rio de Janeiro,Loja Física,Bruno,Pessoa Física,Monitor 27,Eletrônicos,1,1450.00,10,44.74,1450.00,202.46,880.31,-677.85,-334.81,Cartão de Crédito,Devolvido,5,
PED-00213,2025-07-25,2025,07,Sul,Florianópolis,Loja Física,Daniel,Pessoa Física,Mesa Home Office,Móveis,2,980.00,5,73.40,1960.00,1935.40,1265.69,669.71,34.60,PIX,Concluído,12,5
PED-00320,2025-07-25,2025,07,Nordeste,Salvador,Aplicativo,Eduarda,Pequena Empresa,Notebook Pro 14,Eletrônicos,2,4200.00,10,33.01,8400.00,7593.01,6311.55,1281.46,16.88,PIX,Concluído,4,5
PED-00949,2025-07-25,2025,07,Sudeste,São Paulo,Site,Bruno,Pessoa Física,Webcam Full HD,Acessórios,1,310.00,10,93.29,310.00,372.29,222.65,149.64,40.19,PIX,Concluído,11,4
PED-01094,2025-07-25,2025,07,Nordeste,Salvador,Site,Daniel,Corporativo,Notebook Pro 14,Eletrônicos,1,4200.00,0,71.19,4200.00,4271.19,3174.92,1096.27,25.67,Boleto,Concluído,3,5
PED-01428,2025-07-25,2025,07,Nordeste,Recife,Site,Daniel,Pessoa Física,Webcam Full HD,Acessórios,1,310.00,10,69.19,310.00,348.19,214.22,133.97,38.48,Cartão de Crédito,Concluído,9,4
PED-00396,2025-07-26,2025,07,Sul,Curitiba,Loja Física,Carla,Pessoa Física,Monitor 24,Eletrônicos,6,920.00,10,49.74,5520.00,5017.74,3857.41,1160.33,23.12,Cartão de Crédito,Concluído,3,5
PED-00482,2025-07-26,2025,07,Nordeste,Natal,Marketplace,Felipe,Média Empresa,Mesa Home Office,Móveis,2,980.00,0,72.58,1960.00,2032.58,1265.40,767.18,37.74,Boleto,Concluído,2,4
PED-01113,2025-07-26,2025,07,Sudeste,Belo Horizonte,Site,Daniel,Pessoa Física,Teclado Mecânico,Acessórios,6,350.00,5,23.95,2100.00,2018.95,1268.38,750.57,37.18,Cartão de Crédito,Concluído,8,3
PED-00924,2025-07-27,2025,07,Sudeste,Campinas,Site,Gabriela,Média Empresa,Cadeira Ergonômica,Móveis,2,1350.00,0,89.12,2700.00,2789.12,1791.19,997.93,35.78,Boleto,Concluído,2,3
PED-01174,2025-07-27,2025,07,Centro-Oeste,Campo Grande,Site,Bruno,Pessoa Física,Smartphone Y,Telefonia,1,2150.00,20,86.23,2150.00,270.93,1368.65,-1097.72,-405.17,Cartão de Crédito,Devolvido,2,
PED-01377,2025-07-27,2025,07,Sul,Londrina,Site,Daniel,Pessoa Física,Monitor 27,Eletrônicos,2,1450.00,10,54.93,2900.00,2664.93,2059.23,605.70,22.73,PIX,Concluído,3,3
PED-00161,2025-07-28,2025,07,Sudeste,São Paulo,Marketplace,Daniel,Pequena Empresa,Smartphone Y,Telefonia,1,2150.00,10,55.48,2150.00,298.57,1359.51,-1060.94,-355.34,Boleto,Devolvido,7,
PED-00648,2025-07-28,2025,07,Nordeste,Fortaleza,Aplicativo,Daniel,Pequena Empresa,Monitor 24,Eletrônicos,2,920.00,10,48.59,1840.00,1704.59,1297.01,407.58,23.91,Boleto,Concluído,7,5
PED-00678,2025-07-28,2025,07,Sudeste,Rio de Janeiro,Loja Física,Gabriela,Pessoa Física,Tablet 10,Telefonia,5,1850.00,0,17.24,9250.00,9267.24,6606.03,2661.21,28.72,Transferência,Concluído,3,3
PED-01390,2025-07-28,2025,07,Sudeste,Campinas,Aplicativo,Gabriela,Pessoa Física,SSD 1 TB,Componentes,2,510.00,10,79.76,1020.00,997.76,717.92,279.84,28.05,Cartão de Crédito,Concluído,9,5
PED-00450,2025-07-29,2025,07,Norte,Belém,Marketplace,Henrique,Pequena Empresa,Teclado Mecânico,Acessórios,4,350.00,15,66.77,1400.00,188.52,733.86,-545.34,-289.27,Boleto,Devolvido,4,
PED-00760,2025-07-29,2025,07,Sul,Londrina,Site,Carla,Pessoa Física,Teclado Mecânico,Acessórios,1,350.00,20,0.61,350.00,280.61,210.21,70.40,25.09,Cartão de Crédito,Concluído,10,5
PED-01012,2025-07-29,2025,07,Sudeste,Campinas,Loja Física,Daniel,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,10,79.13,290.00,51.02,162.94,-111.92,-219.36,Boleto,Devolvido,4,
PED-01392,2025-07-29,2025,07,Centro-Oeste,Goiânia,Loja Física,Carla,Corporativo,Mesa Home Office,Móveis,3,980.00,0,23.62,2940.00,2963.62,1868.27,1095.35,36.96,Boleto,Concluído,8,4
PED-00078,2025-07-30,2025,07,Centro-Oeste,Goiânia,Marketplace,Daniel,Pessoa Física,Monitor 24,Eletrônicos,1,920.00,15,0.27,920.00,782.27,640.09,142.18,18.18,PIX,Concluído,3,4
PED-00786,2025-07-30,2025,07,Sudeste,Campinas,Marketplace,Eduarda,Pessoa Física,Tablet 10,Telefonia,4,1850.00,15,86.46,7400.00,6376.46,5310.26,1066.20,16.72,PIX,Concluído,5,5
PED-00908,2025-07-30,2025,07,Sul,Curitiba,Site,Carla,Pessoa Física,Tablet 10,Telefonia,2,1850.00,5,15.47,3700.00,3530.47,2645.41,885.06,25.07,Boleto,Concluído,2,5
PED-01047,2025-07-30,2025,07,Sudeste,Campinas,Site,Gabriela,Pessoa Física,Smartphone X,Telefonia,1,3200.00,10,51.05,3200.00,2931.05,2467.87,463.18,15.80,Boleto,Concluído,5,5
PED-00037,2025-07-31,2025,07,Sudeste,São Paulo,Aplicativo,Gabriela,Pessoa Física,Impressora Wi-Fi,Escritório,6,760.00,0,37.05,4560.00,4597.05,3102.97,1494.08,32.50,PIX,Concluído,9,5
PED-00437,2025-07-31,2025,07,Nordeste,Natal,Marketplace,Carla,Pequena Empresa,Teclado Mecânico,Acessórios,1,350.00,0,47.49,350.00,397.49,226.62,170.87,42.99,Boleto,Concluído,11,5
PED-00958,2025-07-31,2025,07,Sudeste,Campinas,Site,Bruno,Corporativo,Notebook Pro 14,Eletrônicos,1,4200.00,0,77.30,4200.00,4277.30,3177.05,1100.25,25.72,PIX,Concluído,3,5
PED-01383,2025-07-31,2025,07,Sudeste,São Paulo,Aplicativo,Eduarda,Média Empresa,Impressora Wi-Fi,Escritório,3,760.00,10,54.14,2280.00,2106.14,1563.95,542.19,25.74,Boleto,Concluído,10,4
PED-01234,2025-08-01,2025,08,Centro-Oeste,Campo Grande,Marketplace,Bruno,Pessoa Física,Notebook Pro 14,Eletrônicos,1,4200.00,20,46.45,4200.00,3406.45,3166.26,240.19,7.05,Cartão de Crédito,Concluído,9,2
PED-01265,2025-08-01,2025,08,Sudeste,Campinas,Aplicativo,Carla,Pessoa Física,Impressora Wi-Fi,Escritório,2,760.00,5,56.95,1520.00,1500.95,1049.93,451.02,30.05,Cartão de Crédito,Concluído,8,1
PED-00925,2025-08-02,2025,08,Sudeste,Campinas,Site,Henrique,Média Empresa,Monitor 24,Eletrônicos,4,920.00,15,90.34,3680.00,3218.34,2591.62,626.72,19.47,Transferência,Concluído,7,5
PED-01146,2025-08-02,2025,08,Sudeste,Belo Horizonte,Marketplace,Bruno,Pessoa Física,Smartphone Y,Telefonia,1,2150.00,0,9.71,2150.00,2159.71,1583.40,576.31,26.68,Transferência,Concluído,12,4
PED-00590,2025-08-03,2025,08,Sul,Curitiba,Site,Carla,Pessoa Física,SSD 1 TB,Componentes,3,510.00,5,62.59,1530.00,1516.09,1056.91,459.18,30.29,Transferência,Concluído,6,3
PED-01086,2025-08-03,2025,08,Nordeste,Fortaleza,Site,Daniel,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,15,76.34,390.00,407.84,271.72,136.12,33.38,Transferência,Concluído,3,5
PED-01122,2025-08-03,2025,08,Sudeste,Rio de Janeiro,Marketplace,Bruno,Média Empresa,Monitor 24,Eletrônicos,4,920.00,5,59.77,3680.00,3555.77,2580.92,974.85,27.42,Boleto,Concluído,1,4
PED-00291,2025-08-04,2025,08,Centro-Oeste,Campo Grande,Loja Física,Daniel,Pessoa Física,Headset USB,Acessórios,3,260.00,20,73.64,780.00,104.65,417.15,-312.50,-298.61,PIX,Devolvido,2,
PED-00335,2025-08-04,2025,08,Sudeste,São Paulo,Site,Henrique,Pessoa Física,Mouse Sem Fio,Acessórios,1,145.00,5,72.67,145.00,210.42,107.43,102.99,48.94,PIX,Concluído,2,3
PED-00196,2025-08-05,2025,08,Sudeste,Belo Horizonte,Site,Carla,Pessoa Física,Memória RAM 16 GB,Componentes,2,390.00,5,64.84,780.00,805.84,512.69,293.15,36.38,Transferência,Concluído,1,2
PED-00262,2025-08-05,2025,08,Sul,Porto Alegre,Site,Ana,Pessoa Física,Notebook Pro 14,Eletrônicos,3,4200.00,10,59.20,12600.00,0.00,20.72,-20.72,0.00,Cartão de Crédito,Cancelado,1,
PED-00296,2025-08-05,2025,08,Centro-Oeste,Goiânia,Site,Daniel,Pequena Empresa,Impressora Wi-Fi,Escritório,1,760.00,0,63.74,760.00,0.00,22.31,-22.31,0.00,Transferência,Cancelado,1,
PED-01127,2025-08-05,2025,08,Sudeste,São Paulo,Marketplace,Carla,Pessoa Física,Monitor 24,Eletrônicos,2,920.00,10,64.33,1840.00,0.00,22.52,-22.52,0.00,Boleto,Cancelado,10,
PED-00301,2025-08-06,2025,08,Sul,Londrina,Loja Física,Carla,Pessoa Física,Notebook Lite 15,Eletrônicos,1,2850.00,10,69.66,2850.00,2634.66,2174.38,460.28,17.47,Cartão de Crédito,Concluído,3,4
PED-00547,2025-08-06,2025,08,Sul,Porto Alegre,Aplicativo,Felipe,Corporativo,SSD 1 TB,Componentes,1,510.00,15,10.48,510.00,443.98,348.67,95.31,21.47,PIX,Concluído,10,4
PED-00559,2025-08-06,2025,08,Sudeste,São Paulo,Site,Gabriela,Pequena Empresa,Mesa Home Office,Móveis,4,980.00,10,94.89,3920.00,3622.89,2513.21,1109.68,30.63,Boleto,Concluído,4,5
PED-01099,2025-08-06,2025,08,Sudeste,Campinas,Loja Física,Bruno,Corporativo,Mouse Sem Fio,Acessórios,3,145.00,15,88.71,435.00,458.46,277.05,181.41,39.57,Transferência,Concluído,9,5
PED-01258,2025-08-07,2025,08,Nordeste,Salvador,Site,Daniel,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,10,8.97,390.00,359.97,248.14,111.83,31.07,PIX,Concluído,12,1
PED-00475,2025-08-08,2025,08,Sudeste,Rio de Janeiro,Marketplace,Bruno,Pessoa Física,Memória RAM 16 GB,Componentes,2,390.00,5,20.36,780.00,761.36,497.13,264.23,34.71,Boleto,Concluído,7,3
PED-01079,2025-08-08,2025,08,Sul,Porto Alegre,Site,Carla,Pessoa Física,Tablet 10,Telefonia,2,1850.00,10,81.05,3700.00,3411.05,2668.37,742.68,21.77,Cartão de Crédito,Concluído,2,2
PED-01480,2025-08-08,2025,08,Sudeste,Campinas,Marketplace,Eduarda,Pessoa Física,Tablet 10,Telefonia,3,1850.00,10,59.16,5550.00,5054.16,3980.71,1073.45,21.24,Transferência,Concluído,6,3
PED-00331,2025-08-09,2025,08,Sul,Curitiba,Marketplace,Felipe,Pessoa Física,Cadeira Ergonômica,Móveis,2,1350.00,10,76.95,2700.00,2506.95,1786.93,720.02,28.72,Boleto,Concluído,1,4
PED-00796,2025-08-09,2025,08,Centro-Oeste,Brasília,Loja Física,Carla,Pessoa Física,Tablet 10,Telefonia,10,1850.00,0,7.34,18500.00,18507.34,13202.57,5304.77,28.66,Transferência,Concluído,10,4
PED-01483,2025-08-09,2025,08,Sudeste,Rio de Janeiro,Loja Física,Bruno,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,10,9.39,290.00,40.56,142.20,-101.64,-250.59,PIX,Devolvido,3,
PED-00309,2025-08-10,2025,08,Sul,Londrina,Aplicativo,Carla,Pessoa Física,SSD 1 TB,Componentes,2,510.00,0,55.35,1020.00,1075.35,709.37,365.98,34.03,Boleto,Concluído,10,5
PED-00725,2025-08-10,2025,08,Sudeste,Rio de Janeiro,Site,Carla,Pessoa Física,Smartphone Y,Telefonia,3,2150.00,15,25.42,6450.00,5507.92,4748.90,759.02,13.78,Boleto,Concluído,4,5
PED-00940,2025-08-10,2025,08,Sudeste,Rio de Janeiro,Aplicativo,Henrique,Média Empresa,Teclado Mecânico,Acessórios,2,350.00,10,53.97,700.00,683.97,438.89,245.08,35.83,Transferência,Concluído,3,5
PED-00598,2025-08-11,2025,08,Sudeste,São Paulo,Aplicativo,Bruno,Pequena Empresa,Memória RAM 16 GB,Componentes,2,390.00,10,38.96,780.00,740.96,503.64,237.32,32.03,Cartão de Crédito,Concluído,5,3
PED-00658,2025-08-11,2025,08,Norte,Manaus,Aplicativo,Henrique,Pessoa Física,Mesa Home Office,Móveis,1,980.00,5,28.34,980.00,959.34,629.92,329.42,34.34,PIX,Concluído,1,4
PED-00871,2025-08-11,2025,08,Centro-Oeste,Cuiabá,Site,Felipe,Pequena Empresa,Impressora Wi-Fi,Escritório,3,760.00,10,60.15,2280.00,316.82,1331.14,-1014.32,-320.16,Transferência,Devolvido,6,
PED-00907,2025-08-11,2025,08,Sudeste,Campinas,Site,Gabriela,Pessoa Física,Smartphone Y,Telefonia,5,2150.00,15,19.82,10750.00,9157.32,7906.94,1250.38,13.65,PIX,Concluído,8,4
PED-00972,2025-08-11,2025,08,Sul,Florianópolis,Aplicativo,Gabriela,Pessoa Física,Headset USB,Acessórios,1,260.00,5,44.67,260.00,0.00,15.63,-15.63,0.00,Transferência,Cancelado,11,
PED-01212,2025-08-11,2025,08,Norte,Manaus,Site,Carla,Pessoa Física,Mouse Sem Fio,Acessórios,8,145.00,15,20.34,1160.00,1006.34,663.12,343.22,34.11,Transferência,Concluído,3,5
PED-01420,2025-08-11,2025,08,Nordeste,Salvador,Marketplace,Gabriela,Média Empresa,Mesa Home Office,Móveis,1,980.00,0,1.63,980.00,147.24,527.48,-380.24,-258.25,Cartão de Crédito,Devolvido,2,
PED-01391,2025-08-12,2025,08,Sudeste,Belo Horizonte,Marketplace,Daniel,Pessoa Física,Monitor 24,Eletrônicos,1,920.00,5,8.04,920.00,882.04,642.81,239.23,27.12,Cartão de Crédito,Concluído,9,4
PED-01414,2025-08-12,2025,08,Sudeste,Belo Horizonte,Site,Gabriela,Pessoa Física,Notebook Lite 15,Eletrônicos,1,2850.00,10,77.17,2850.00,396.33,1850.46,-1454.13,-366.90,PIX,Devolvido,7,
PED-00584,2025-08-13,2025,08,Sul,Porto Alegre,Marketplace,Eduarda,Pessoa Física,Headset USB,Acessórios,2,260.00,0,80.03,520.00,600.03,338.01,262.02,43.67,Cartão de Crédito,Concluído,9,2
PED-00743,2025-08-13,2025,08,Sudeste,São Paulo,Marketplace,Daniel,Pessoa Física,Monitor 27,Eletrônicos,1,1450.00,0,58.92,1450.00,226.34,884.53,-658.19,-290.80,Transferência,Devolvido,7,
